2022-08-03,10:30:18,DO Conc,8.02,mg/,G
2022-08-03,10:30:19,Phyco,-3.94,,G
2022-08-03,10:30:19,Temperature,22.00,C,G
2022-08-03,10:30:19,Salinity,0.00,,G
2022-08-03,10:30:19,fDOM (QSU),-0.54,QSU,G
2022-08-03,10:30:19,DO (% Sat),91.69,%,G
2022-08-03,10:30:19,Chl,-0.08,RFU,G
2022-08-03,10:30:19,sp. Cond,5.49,,G
2022-08-03,10:30:19,Turbidity,9.74,,G
2022-08-03,10:30:19,Conductivit,5.17,,G
2022-08-03,10:30:19,fDOM (RFU),0.02,RFU,G
2022-08-03,10:30:19,DO Conc,8.02,mg/,G
2022-08-03,10:30:20,Phyco,-3.99,,G
2022-08-03,10:30:20,Temperature,22.00,C,G
2022-08-03,10:30:20,Salinity,0.00,,G
2022-08-03,10:30:20,fDOM (QSU),0.06,QSU,G
2022-08-03,10:30:20,DO (% Sat),91.68,%,G
2022-08-03,10:30:20,Chl,-0.06,RFU,G
2022-08-03,10:30:20,sp. Cond,5.49,,G
2022-08-03,10:30:20,Turbidity,9.72,,G
2022-08-03,10:30:20,Conductivit,5.17,,G
2022-08-03,10:30:20,fDOM (RFU),-0.02,RFU,G
2022-08-03,10:30:20,DO Conc,8.02,mg/,G
2022-08-03,10:30:21,Temperature,22.00,C,G
2022-08-03,10:30:21,Phyco,-3.97,,G
2022-08-03,10:30:21,Salinity,0.00,,G
2022-08-03,10:30:21,fDOM (QSU),-0.06,QSU,G
2022-08-03,10:30:20,NO3-N,0.00,mg/,G
2022-08-03,10:30:20,NO3,0.00,mg/,G
2022-08-03,10:30:20,SQI,1.0,%,G
2022-08-03,10:30:21,DO (% Sat),91.69,%,G
2022-08-03,10:30:21,Chl,-0.02,RFU,G
2022-08-03,10:30:21,sp. Cond,5.48,,G
2022-08-03,10:30:21,Turbidity,9.73,,G
2022-08-03,10:30:21,Conductivit,5.16,,G
2022-08-03,10:30:21,fDOM (RFU),-0.16,RFU,G
2022-08-03,10:30:21,DO Conc,8.02,mg/,G
2022-08-03,10:30:22,Phyco,-3.91,,G
2022-08-03,10:30:22,Temperature,22.00,C,G
2022-08-03,10:30:22,Salinity,0.00,,G
2022-08-03,10:30:22,fDOM (QSU),-0.49,QSU,G
2022-08-03,10:30:22,DO (% Sat),91.69,%,G
2022-08-03,10:30:22,Chl,-0.02,RFU,G
2022-08-03,10:30:22,sp. Cond,5.48,,G
2022-08-03,10:30:22,Turbidity,9.73,,G
2022-08-03,10:30:22,Conductivit,5.16,,G
2022-08-03,10:30:22,fDOM (RFU),-0.27,RFU,G
2022-08-03,10:30:22,DO Conc,8.02,mg/,G
2022-08-03,10:30:23,Temperature,22.00,C,G
2022-08-03,10:30:23,Phyco,-3.91,,G
2022-08-03,10:30:23,Salinity,0.00,,G
2022-08-03,10:30:23,fDOM (QSU),-0.80,QSU,G
2022-08-03,10:30:23,DO (% Sat),91.67,%,G
2022-08-03,10:30:23,Chl,-0.07,RFU,G
2022-08-03,10:30:23,sp. Cond,5.48,,G
2022-08-03,10:30:23,Turbidity,9.80,,G
2022-08-03,10:30:23,Conductivit,5.16,,G
2022-08-03,10:30:23,fDOM (RFU),-0.11,RFU,G
2022-08-03,10:30:23,DO Conc,8.02,mg/,G
2022-08-03,10:30:24,Phyco,-3.95,,G
2022-08-03,10:30:24,Temperature,22.00,C,G
2022-08-03,10:30:24,Salinity,0.00,,G
2022-08-03,10:30:24,fDOM (QSU),-0.33,QSU,G
2022-08-03,10:30:24,DO (% Sat),91.68,%,G
2022-08-03,10:30:24,Chl,-0.13,RFU,G
2022-08-03,10:30:24,sp. Cond,5.47,,G
2022-08-03,10:30:24,Turbidity,9.76,,G
2022-08-03,10:30:24,Conductivit,5.16,,G
2022-08-03,10:30:24,fDOM (RFU),0.02,RFU,G
2022-08-03,10:30:24,DO Conc,8.02,mg/,G
2022-08-03,10:30:25,Temperature,22.00,C,G
2022-08-03,10:30:25,Phyco,-3.96,,G
2022-08-03,10:30:25,Salinity,0.00,,G
2022-08-03,10:30:25,fDOM (QSU),0.06,QSU,G
2022-08-03,10:30:25,DO (% Sat),91.69,%,G
2022-08-03,10:30:25,Chl,-0.13,RFU,G
2022-08-03,10:30:25,sp. Cond,5.48,,G
2022-08-03,10:30:25,Turbidity,9.71,,G
2022-08-03,10:30:25,Conductivit,5.17,,G
2022-08-03,10:30:25,fDOM (RFU),-0.03,RFU,G
2022-08-03,10:30:25,DO Conc,8.02,mg/,G
2022-08-03,10:30:26,Phyco,-3.92,,G
2022-08-03,10:30:26,Temperature,22.00,C,G
2022-08-03,10:30:26,Salinity,0.00,,G
2022-08-03,10:30:26,fDOM (QSU),-0.08,QSU,G
2022-08-03,10:30:26,DO (% Sat),91.69,%,G
2022-08-03,10:30:26,Chl,-0.13,RFU,G
2022-08-03,10:30:26,sp. Cond,5.48,,G
2022-08-03,10:30:26,Turbidity,9.73,,G
2022-08-03,10:30:26,Conductivit,5.16,,G
2022-08-03,10:30:26,fDOM (RFU),-0.18,RFU,G
2022-08-03,10:30:26,DO Conc,8.02,mg/,G
2022-08-03,10:30:27,Temperature,22.00,C,G
2022-08-03,10:30:27,Phyco,-3.92,,G
2022-08-03,10:30:27,Salinity,0.00,,G
2022-08-03,10:30:27,fDOM (QSU),-0.54,QSU,G
2022-08-03,10:30:27,DO (% Sat),91.67,%,G
2022-08-03,10:30:27,Chl,-0.14,RFU,G
2022-08-03,10:30:27,sp. Cond,5.48,,G
2022-08-03,10:30:27,Turbidity,9.67,,G
2022-08-03,10:30:27,Conductivit,5.17,,G
2022-08-03,10:30:27,fDOM (RFU),-0.21,RFU,G
2022-08-03,10:30:27,DO Conc,8.01,mg/,G
2022-08-03,10:30:28,Phyco,-4.01,,G
2022-08-03,10:30:28,Temperature,22.00,C,G
2022-08-03,10:30:28,Salinity,0.00,,G
2022-08-03,10:30:28,fDOM (QSU),-0.64,QSU,G
2022-08-03,10:30:28,DO (% Sat),91.64,%,G
2022-08-03,10:30:28,Chl,-0.07,RFU,G
2022-08-03,10:30:28,sp. Cond,5.48,,G
2022-08-03,10:30:28,Turbidity,9.68,,G
2022-08-03,10:30:28,Conductivit,5.17,,G
2022-08-03,10:30:28,fDOM (RFU),-0.10,RFU,G
2022-08-03,10:30:28,DO Conc,8.02,mg/,G
2022-08-03,10:30:29,Temperature,22.00,C,G
2022-08-03,10:30:29,Phyco,-4.02,,G
2022-08-03,10:30:29,Salinity,0.00,,G
2022-08-03,10:30:29,fDOM (QSU),-0.29,QSU,G
2022-08-03,10:30:29,DO (% Sat),91.66,%,G
2022-08-03,10:30:29,Chl,-0.03,RFU,G
2022-08-03,10:30:29,sp. Cond,5.48,,G
2022-08-03,10:30:29,Turbidity,9.73,,G
2022-08-03,10:30:29,Conductivit,5.17,,G
2022-08-03,10:30:29,fDOM (RFU),-0.06,RFU,G
2022-08-03,10:30:29,DO Conc,8.01,mg/,G
2022-08-03,10:30:30,Temperature,22.00,C,G
2022-08-03,10:30:30,Phyco,-3.93,,G
2022-08-03,10:30:30,Salinity,0.00,,G
