day,month,year,waterbody,site,depth,reps,variable,value
28,6,2021,hamblin,h2,0,1,temp,25
28,6,2021,hamblin,h2,0,1,%do,98.8
28,6,2021,hamblin,h2,0,1,do,8.16
28,6,2021,hamblin,h2,0,1,spc,97.8
28,6,2021,hamblin,h2,0,1,sal,0.04
28,6,2021,hamblin,h2,0,1,ph,7.25
28,6,2021,hamblin,h3,0,1,temp,24.7
28,6,2021,hamblin,h3,0,1,%do,98.4
28,6,2021,hamblin,h3,0,1,do,8.2
28,6,2021,hamblin,h3,0,1,spc,97.5
28,6,2021,hamblin,h3,0,1,sal,0.04
28,6,2021,hamblin,h3,0,1,ph,7.32
28,6,2021,hamblin,h4,0,1,temp,24.9
28,6,2021,hamblin,h4,0,1,%do,100.2
28,6,2021,hamblin,h4,0,1,do,8.3
28,6,2021,hamblin,h4,0,1,spc,97.8
28,6,2021,hamblin,h4,0,1,sal,0.04
28,6,2021,hamblin,h4,0,1,ph,7.36
28,6,2021,hamblin,b,0,1,temp,24.7
28,6,2021,hamblin,b,1,1,temp,24.7
28,6,2021,hamblin,b,2,1,temp,24.6
28,6,2021,hamblin,b,3,1,temp,24.6
28,6,2021,hamblin,b,4,1,temp,24.5
28,6,2021,hamblin,b,5,1,temp,23.9
28,6,2021,hamblin,b,6,1,temp,22.1
28,6,2021,hamblin,b,7,1,temp,18.7
28,6,2021,hamblin,b,8,1,temp,17.2
28,6,2021,hamblin,b,9,1,temp,15.7
28,6,2021,hamblin,b,10,1,temp,14.5
28,6,2021,hamblin,b,12,1,temp,11.4
28,6,2021,hamblin,b,14,1,temp,9.8
28,6,2021,hamblin,b,16,1,temp,9.1
28,6,2021,hamblin,b,18,1,temp,9.2
28,6,2021,hamblin,b,20,1,temp,9.2
28,6,2021,hamblin,b,0,1,%do,89.1
28,6,2021,hamblin,b,1,1,%do,89
28,6,2021,hamblin,b,2,1,%do,88.1
28,6,2021,hamblin,b,3,1,%do,90.3
28,6,2021,hamblin,b,4,1,%do,90.2
28,6,2021,hamblin,b,5,1,%do,91.5
28,6,2021,hamblin,b,6,1,%do,96.8
28,6,2021,hamblin,b,7,1,%do,102.4
28,6,2021,hamblin,b,8,1,%do,106.1
28,6,2021,hamblin,b,9,1,%do,112.1
28,6,2021,hamblin,b,10,1,%do,115.3
28,6,2021,hamblin,b,12,1,%do,98.1
28,6,2021,hamblin,b,14,1,%do,49.8
28,6,2021,hamblin,b,16,1,%do,25.5
28,6,2021,hamblin,b,18,1,%do,16.4
28,6,2021,hamblin,b,20,1,%do,11.5
28,6,2021,hamblin,b,0,1,do,7.39
28,6,2021,hamblin,b,1,1,do,7.42
28,6,2021,hamblin,b,2,1,do,7.41
28,6,2021,hamblin,b,3,1,do,7.52
28,6,2021,hamblin,b,4,1,do,7.53
28,6,2021,hamblin,b,5,1,do,7.72
28,6,2021,hamblin,b,6,1,do,8.52
28,6,2021,hamblin,b,7,1,do,9.58
28,6,2021,hamblin,b,8,1,do,10.2
